Position,TrackName,Artist,Streams,URL,date,Region
10,24K Magic,Bruno Mars,2295803,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,1/5/17,global
11,Black Beatles,Rae Sremmurd,2166093,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,1/5/17,global
12,Call On Me - Ryan Riback Extended Remix,Starley,2091684,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,1/5/17,global
13,Chantaje,Shakira,2085940,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,1/5/17,global
14,In the Name of Love,Martin Garrix,1987716,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,1/5/17,global
15,One Dance,Drake,1948976,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,1/5/17,global
16,Cold Water (feat. Justin Bieber & M��),Major Lazer,1921364,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,1/5/17,global
17,Just Hold On,Steve Aoki,1910581,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,1/5/17,global
18,Bad and Boujee (feat. Lil Uzi Vert),Migos,1881634,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,1/5/17,global
19,Side To Side,Ariana Grande,1849349,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,1/5/17,global
20,Bad Things (with Camila Cabello),Machine Gun Kelly,1763077,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,1/5/17,global
21,Mercy,Shawn Mendes,1679826,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,1/5/17,global
22,All We Know,The Chainsmokers,1607374,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,1/5/17,global
23,Starving,Hailee Steinfeld,1597095,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,1/5/17,global
24,My Way,Calvin Harris,1507960,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,1/5/17,global
25,Heathens,Twenty One Pilots,1491085,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,1/5/17,global
26,Treat You Better,Shawn Mendes,1432104,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,1/5/17,global
27,Scars To Your Beautiful,Alessia Cara,1411688,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,1/5/17,global
28,All Night,The Vamps,1406792,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,1/5/17,global
29,Don't Let Me Down,The Chainsmokers,1380865,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,1/5/17,global
30,I Would Like,Zara Larsson,1359200,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,1/5/17,global
31,Love Me Now,John Legend,1346937,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,1/5/17,global
32,Shed a Light,Robin Schulz,1344230,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,1/5/17,global
33,Now and Later,Sage The Gemini,1333151,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,1/5/17,global
34,Hear Me Now,Alok,1330783,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,1/5/17,global
35,By Your Side,Jonas Blue,1306612,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,1/5/17,global
36,Reggaet�_n Lento (Bailemos),CNCO,1249233,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,1/5/17,global
37,The Mack,Nevada,1244109,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,1/5/17,global
38,Alone,Alan Walker,1217086,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,1/5/17,global
39,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's TROLLS"")""",Justin Timberlake,1208183,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,1/5/17,global
40,"How Far I'll Go - From Moana""""",Alessia Cara,1196002,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,1/5/17,global
41,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,1171411,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,1/5/17,global
42,Cheap Thrills,Sia,1137794,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,1/5/17,global
43,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,1093219,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,1/5/17,global
44,Caroline,Amin�,1085094,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,1/5/17,global
45,Broccoli (feat. Lil Yachty),DRAM,1074887,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,1/5/17,global
46,Safari,J Balvin,1068229,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,1/5/17,global
47,The Greatest,Sia,1034520,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,1/5/17,global
48,Vente Pa' Ca,Ricky Martin,1007054,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,1/5/17,global
49,This Is What You Came For,Calvin Harris,1001488,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,1/5/17,global
50,Otra Vez (feat. J Balvin),Zion & Lennox,982049,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,1/5/17,global
1,Shape of You,Ed Sheeran,6151345,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,1/6/17,global
2,Castle on the Hill,Ed Sheeran,5661820,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,1/6/17,global
3,Starboy,The Weeknd,3590301,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,1/6/17,global
4,Closer,The Chainsmokers,3101351,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,1/6/17,global
5,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,3025226,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,1/6/17,global
6,"I Don��t Wanna Live Forever (Fifty Shades Darker) - From Fifty Shades Darker (Original Motion Picture Soundtrack)""""",ZAYN,2897927,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,1/6/17,global
7,Don't Wanna Know,Maroon 5,2567090,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,1/6/17,global
8,Let Me Love You,DJ Snake,2565040,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,1/6/17,global
9,Fake Love,Drake,2481652,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,1/6/17,global
10,Say You Won't Let Go,James Arthur,2477169,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,1/6/17,global
11,I Feel It Coming,The Weeknd,2472372,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,1/6/17,global
12,24K Magic,Bruno Mars,2343189,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,1/6/17,global
13,Black Beatles,Rae Sremmurd,2234965,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,1/6/17,global
14,Call On Me - Ryan Riback Extended Remix,Starley,2108340,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,1/6/17,global
15,Chantaje,Shakira,2069444,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,1/6/17,global
16,In the Name of Love,Martin Garrix,2004765,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,1/6/17,global
17,Bad and Boujee (feat. Lil Uzi Vert),Migos,1939642,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,1/6/17,global
18,One Dance,Drake,1930010,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,1/6/17,global
19,Cold Water (feat. Justin Bieber & M��),Major Lazer,1915819,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,1/6/17,global
20,Just Hold On,Steve Aoki,1870908,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,1/6/17,global
21,Side To Side,Ariana Grande,1856328,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,1/6/17,global
22,Bad Things (with Camila Cabello),Machine Gun Kelly,1769495,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,1/6/17,global
23,Mercy,Shawn Mendes,1632041,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,1/6/17,global
24,All We Know,The Chainsmokers,1601067,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,1/6/17,global
25,Starving,Hailee Steinfeld,1566957,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,1/6/17,global
26,My Way,Calvin Harris,1546284,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,1/6/17,global
27,Heathens,Twenty One Pilots,1483106,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,1/6/17,global
28,Treat You Better,Shawn Mendes,1385283,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,1/6/17,global
29,Scars To Your Beautiful,Alessia Cara,1375531,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,1/6/17,global
30,All Night,The Vamps,1366915,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,1/6/17,global
31,Don't Let Me Down,The Chainsmokers,1354741,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,1/6/17,global
32,I Would Like,Zara Larsson,1330073,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,1/6/17,global
33,Now and Later,Sage The Gemini,1318417,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,1/6/17,global
34,Shed a Light,Robin Schulz,1316213,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,1/6/17,global
35,Hear Me Now,Alok,1312991,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,1/6/17,global
36,Love Me Now,John Legend,1304953,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,1/6/17,global
37,By Your Side,Jonas Blue,1274284,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,1/6/17,global
38,The Mack,Nevada,1258202,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,1/6/17,global
39,Reggaet�_n Lento (Bailemos),CNCO,1252160,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,1/6/17,global
40,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's TROLLS"")""",Justin Timberlake,1214509,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,1/6/17,global
41,Alone,Alan Walker,1212713,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,1/6/17,global
42,"How Far I'll Go - From Moana""""",Alessia Cara,1182473,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,1/6/17,global
43,Cheap Thrills,Sia,1151762,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,1/6/17,global
44,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,1137600,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,1/6/17,global
45,Caroline,Amin�,1135396,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,1/6/17,global
46,Broccoli (feat. Lil Yachty),DRAM,1101242,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,1/6/17,global
47,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,1088545,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,1/6/17,global
48,The Greatest,Sia,1085493,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,1/6/17,global
49,Photograph,Ed Sheeran,1074090,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,1/6/17,global
50,Safari,J Balvin,1049768,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,1/6/17,global
1,Shape of You,Ed Sheeran,6602494,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,1/7/17,global
2,Castle on the Hill,Ed Sheeran,5039058,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,1/7/17,global
3,Starboy,The Weeknd,3460752,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,1/7/17,global
4,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,3083514,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,1/7/17,global
5,Closer,The Chainsmokers,2998374,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,1/7/17,global
6,"I Don��t Wanna Live Forever (Fifty Shades Darker) - From Fifty Shades Darker (Original Motion Picture Soundtrack)""""",ZAYN,2795586,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,1/7/17,global
7,Don't Wanna Know,Maroon 5,2571643,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,1/7/17,global
8,Let Me Love You,DJ Snake,2477080,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,1/7/17,global
9,Fake Love,Drake,2440886,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,1/7/17,global
10,Say You Won't Let Go,James Arthur,2428183,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,1/7/17,global
11,I Feel It Coming,The Weeknd,2411921,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,1/7/17,global
12,24K Magic,Bruno Mars,2323388,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,1/7/17,global
13,Black Beatles,Rae Sremmurd,2194177,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,1/7/17,global
14,Chantaje,Shakira,2125156,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,1/7/17,global
15,Call On Me - Ryan Riback Extended Remix,Starley,2093312,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,1/7/17,global
16,In the Name of Love,Martin Garrix,1951364,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,1/7/17,global
17,One Dance,Drake,1914426,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,1/7/17,global
18,Bad and Boujee (feat. Lil Uzi Vert),Migos,1899936,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,1/7/17,global
19,Just Hold On,Steve Aoki,1887106,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,1/7/17,global
20,Cold Water (feat. Justin Bieber & M��),Major Lazer,1851331,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,1/7/17,global
21,Side To Side,Ariana Grande,1813605,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,1/7/17,global
22,Bad Things (with Camila Cabello),Machine Gun Kelly,1730739,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,1/7/17,global
23,Mercy,Shawn Mendes,1583771,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,1/7/17,global
24,All We Know,The Chainsmokers,1541275,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,1/7/17,global
25,My Way,Calvin Harris,1506554,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,1/7/17,global
26,Starving,Hailee Steinfeld,1480406,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,1/7/17,global
27,Heathens,Twenty One Pilots,1437591,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,1/7/17,global
28,Treat You Better,Shawn Mendes,1363274,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,1/7/17,global
29,All Night,The Vamps,1359300,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,1/7/17,global
30,I Would Like,Zara Larsson,1351504,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,1/7/17,global
31,Scars To Your Beautiful,Alessia Cara,1337969,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,1/7/17,global
32,Don't Let Me Down,The Chainsmokers,1334125,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,1/7/17,global
33,Shed a Light,Robin Schulz,1326697,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,1/7/17,global
34,Hear Me Now,Alok,1325681,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,1/7/17,global
35,Now and Later,Sage The Gemini,1324442,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,1/7/17,global
36,Reggaet�_n Lento (Bailemos),CNCO,1307569,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,1/7/17,global
37,By Your Side,Jonas Blue,1285756,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,1/7/17,global
38,Love Me Now,John Legend,1278011,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,1/7/17,global
39,Alone,Alan Walker,1218111,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,1/7/17,global
40,The Mack,Nevada,1217616,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,1/7/17,global
41,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's TROLLS"")""",Justin Timberlake,1200371,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,1/7/17,global
42,"How Far I'll Go - From Moana""""",Alessia Cara,1166820,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,1/7/17,global
43,Photograph,Ed Sheeran,1132346,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,1/7/17,global
44,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,1119953,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,1/7/17,global
45,Caroline,Amin�,1113734,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,1/7/17,global
46,Cheap Thrills,Sia,1103113,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,1/7/17,global
47,Safari,J Balvin,1092588,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,1/7/17,global
48,Broccoli (feat. Lil Yachty),DRAM,1088471,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,1/7/17,global
49,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,1065440,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,1/7/17,global
50,The Greatest,Sia,1039529,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,1/7/17,global
1,Shape of You,Ed Sheeran,6557531,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,1/8/17,global
2,Castle on the Hill,Ed Sheeran,4584668,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,1/8/17,global
3,Starboy,The Weeknd,3127938,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,1/8/17,global
4,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2802693,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,1/8/17,global
5,Closer,The Chainsmokers,2697878,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,1/8/17,global
6,"I Don��t Wanna Live Forever (Fifty Shades Darker) - From Fifty Shades Darker (Original Motion Picture Soundtrack)""""",ZAYN,2658820,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,1/8/17,global
7,Say You Won't Let Go,James Arthur,2371671,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,1/8/17,global
8,Don't Wanna Know,Maroon 5,2339709,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,1/8/17,global
9,Fake Love,Drake,2288806,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,1/8/17,global
10,Let Me Love You,DJ Snake,2197149,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,1/8/17,global
11,I Feel It Coming,The Weeknd,2183331,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,1/8/17,global
12,24K Magic,Bruno Mars,2070404,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,1/8/17,global
13,Black Beatles,Rae Sremmurd,1934944,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,1/8/17,global
14,Call On Me - Ryan Riback Extended Remix,Starley,1912818,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,1/8/17,global
15,Chantaje,Shakira,1897499,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,1/8/17,global
16,Bad and Boujee (feat. Lil Uzi Vert),Migos,1746914,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,1/8/17,global
17,Just Hold On,Steve Aoki,1742116,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,1/8/17,global
18,One Dance,Drake,1703538,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,1/8/17,global
19,In the Name of Love,Martin Garrix,1670391,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,1/8/17,global
20,Bad Things (with Camila Cabello),Machine Gun Kelly,1667236,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,1/8/17,global
21,Cold Water (feat. Justin Bieber & M��),Major Lazer,1663606,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,1/8/17,global
22,Side To Side,Ariana Grande,1637378,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,1/8/17,global
23,Mercy,Shawn Mendes,1498777,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,1/8/17,global
24,All We Know,The Chainsmokers,1425231,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,1/8/17,global
25,Starving,Hailee Steinfeld,1373097,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,1/8/17,global
26,My Way,Calvin Harris,1331114,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,1/8/17,global
27,Heathens,Twenty One Pilots,1311680,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,1/8/17,global
28,All Night,The Vamps,1276266,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,1/8/17,global
29,Scars To Your Beautiful,Alessia Cara,1253173,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,1/8/17,global
30,Treat You Better,Shawn Mendes,1241574,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,1/8/17,global
31,I Would Like,Zara Larsson,1240521,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,1/8/17,global
32,Now and Later,Sage The Gemini,1224768,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,1/8/17,global
33,Shed a Light,Robin Schulz,1202866,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,1/8/17,global
34,Love Me Now,John Legend,1198379,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,1/8/17,global
35,Hear Me Now,Alok,1189979,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,1/8/17,global
36,Don't Let Me Down,The Chainsmokers,1188340,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,1/8/17,global
37,By Your Side,Jonas Blue,1178558,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,1/8/17,global
38,Reggaet�_n Lento (Bailemos),CNCO,1168508,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,1/8/17,global
39,"How Far I'll Go - From Moana""""",Alessia Cara,1144958,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,1/8/17,global
40,Photograph,Ed Sheeran,1129823,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,1/8/17,global
41,Alone,Alan Walker,1092498,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,1/8/17,global
42,The Mack,Nevada,1081113,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,1/8/17,global
43,Caroline,Amin�,1057720,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,1/8/17,global
44,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's TROLLS"")""",Justin Timberlake,1043194,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,1/8/17,global
45,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,1027925,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,1/8/17,global
46,Broccoli (feat. Lil Yachty),DRAM,1011529,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,1/8/17,global
47,Safari,J Balvin,972292,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,1/8/17,global
48,Cheap Thrills,Sia,971230,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,1/8/17,global
49,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,939812,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,1/8/17,global
50,The Greatest,Sia,917189,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,1/8/17,global
1,Shape of You,Ed Sheeran,7261007,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,1/9/17,global
2,Castle on the Hill,Ed Sheeran,4840898,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,1/9/17,global
3,Starboy,The Weeknd,3364512,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,1/9/17,global
4,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,3046633,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,1/9/17,global
5,"I Don��t Wanna Live Forever (Fifty Shades Darker) - From Fifty Shades Darker (Original Motion Picture Soundtrack)""""",ZAYN,3042565,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,1/9/17,global
